DestPlace;DestNo;Date;Time;Minutes;Amt1;CustNo;UserID;CallGroup
;1332767657;26.4;18:21;3:59;0,032;SBV022713;800833481;FRE
Stowmarket;1449721698;28.3;18:21;3:37;0,06;SBV061205;1473687679;LOC
;1472210467;21.5;18:21;8:56;0,62;SBV010901;8009806000;FRE
;1516324836;11.5;18:21;4:59;0,061;SBV022714;800243093;FRE
;1525384538;23.5;18:21;19:59;0,023;SBV022714;800243093;FRE
Stoke-On-Tren;1782621160;9.5;18:21;6:40;0,164;8822;1332553049;NAT
Reading;1189701368;2.5;18:22;2:59;0,03;217654;1189831526;LOC
;1283517423;2.5;18:22;4:59;0,033;SBV022714;800243225;FRE
;1782413782;8.5;18:22;11:59;0,041;SBV022714;800252099;FRE
;1977552071;11.5;18:22;1:40;0,115;SBV022714;800243225;FRE
;152768722;31.5;18:23;1:08;0,078;SBV010901;8009806000;FRE
Reading;1189843167;4.5;18:23;1:09;0,041;217654;1189831526;LOC
;1782327940;19.5;18:23;15:59;0,018;SBV022714;800252099;FRE
Saffron Walde;1799550406;13.5;18:23;6:16;0,069;332833;1440730295;LOC
;1902865393;25.5;18:23;5:19;0,369;SBV022714;800252099;FRE
Cellnet;7808774236;9.3;18:23;8:59;0,171;320180;1778347123;MOB
Leeds;1132751061;21.5;18:24;2:36;0,082;8822;1332553049;NAT
Colchester;1206863737;5.4;18:24;8:59;0,026;SBV061205;1473687679;LOC
;1216893486;17.5;18:24;11:59;0,013;SBV022714;800252099;FRE
;1262679832;31.5;18:24;13:59;0,044;SBV010901;8009806000;FRE
;1332331622;2.5;18:24;13:59;0,044;SBV022713;800833481;FRE
Matlock;1629582674;14.5;18:24;1:01;0,031;SBV121201;1246822893;LOC
;1760723600;18.5;18:24;9:29;0,659;SBV010901;8009806000;FRE
Vodafone;7769737835;19.5;18:24;1:10;0,096;332833;1440730295;MOB
Orange Pcs;7870356379;30.4;18:24;1:18;0,157;SBV051521;1484530710;MOB
;1159377286;21.5;18:25;1:39;0,114;SBV022714;800243093;FRE
;1215070426;22.5;18:25;8:59;0,038;SBV022714;800252099;FRE
Burton-On-Tre;1283702286;25.5;18:25;2:17;0,051;8822;1332553049;LOC
Vodafone;7787560477;21.5;18:25;9:59;0,101;217654;1189831526;MOB
Orange;7974709906;1.5;18:25;8:48;1,12;332833;1440730295;MOB
;1142462638;25.5;18:26;17:59;0,02;SBV022714;800252099;FRE
Reading;1189744751;6.5;18:26;9:22;0,093;217654;1189831526;LOC
Maldon;1621816581;4.5;18:26;15:59;0,036;21827;1787227570;NAT
;7970234758;12.5;18:26;15:59;0,018;SBV022714;800252099;FRE
;1132381195;22.4;18:27;7:59;0,037;SBV022713;800393606;FRE
;1132625954;2.5;18:27;4:59;0,346;SBV022714;800252099;FRE
;1244336281;17.5;18:27;4:13;0,293;SBV022714;800252099;FRE
;1253733661;21.5;18:27;1:42;0,118;SBV010901;8009806000;FRE
;1299402994;28.5;18:27;1:43;0,119;SBV022714;800252099;FRE
;1224825695;31.5;18:28;1:06;0,076;SBV010901;8009806000;FRE
;1274667365;27.5;18:28;2:59;0,031;SBV022714;800252099;FRE
Southend On S;1702433229;2.5;18:28;7:43;0,102;110343;1702520063;LOC
;7941056255;24.5;18:28;1:28;0,101;SBV022714;800243088;FRE
;7949309041;29.3;18:28;9:59;0,039;SBV022713;800833481;FRE
;1515486132;13.5;18:29;13:59;0,044;SBV022714;800252099;FRE
London;2075619605;15.5;18:29;3:10;0,025;308;2074316125;LOC
Nottingham;1159490924;25.5;18:30;10:47;0,131;8822;1332553049;LOC
Burton-On-Tre;1283702286;25.5;18:30;13:59;0,032;8822;1332553049;LOC
;1332767657;23.4;18:30;1:20;0,092;SBV022713;800833481;FRE
;1614315848;25.5;18:30;8:59;0,038;SBV022714;800252099;FRE
;1235811025;7.5;18:31;14:59;0,045;SBV022714;800252358;FRE
;1274491669;14.5;18:31;1:59;0,057;SBV022714;800243088;FRE
;1494773350;29.5;18:31;4:14;0,294;SBV022714;800243093;FRE
;1553761763;21.5;18:31;12:21;0,858;SBV010901;8009806000;FRE
Southend On S;1702367645;17.5;18:31;21:59;0,037;110343;1702520063;LOC
;1708782731;17.5;18:31;3:44;0,259;SBV010901;8009806000;FRE
;1933401350;13.5;18:31;1:04;0,074;SBV022714;800252048;FRE
Cellnet;7740173516;11.4;18:31;6:12;0,769;SBV051521;1484530710;MOB
Cellnet;7740198999;19.5;18:32;6:59;0,032;332833;1440730295;MOB
;7974428212;12.5;18:32;6:59;0,008;SBV022714;800252099;FRE
;1216019798;14.5;18:33;23:59;0,055;SBV022714;800252099;FRE
Manchester;1617214083;15.5;18:33;14:08;0,284;308;2074316125;NAT
;1782614028;15.5;18:33;20:59;0,052;SBV022714;800252048;FRE
;7974428212;12.5;18:33;22:59;0,026;SBV022714;800252099;FRE
Leeds;1132828195;15.5;18:34;16:59;0,043;332833;1440730295;NAT
;1159556496;23.5;18:34;1:54;0,132;SBV022714;800252099;FRE
;1213111251;27.5;18:34;20:59;0,024;SBV022714;800243093;FRE
Huddersfield;1484538280;26.4;18:34;1:57;0,042;SBV051521;1484530710;LOC
;1484644781;10.5;18:34;2:07;0,147;SBV022714;800243088;FRE
;1619984320;17.5;18:34;20:59;0,052;SBV010901;8009806000;FRE
;1933622378;30.5;18:34;5:59;0,062;SBV022714;800243088;FRE
;1179087913;17.5;18:35;6:28;0,449;SBV010901;8009806000;FRE
;1436676698;30.5;18:35;9:27;0,656;SBV010901;8009806000;FRE
;1535640251;30.5;18:35;0:59;0,028;SBV022714;800243189;FRE
Workington;1900881069;14.5;18:35;1:51;0,058;SBV051521;1484530710;NAT
Cellnet;7803397735;26.3;18:35;1:18;0,177;SBV051521;1484530710;MOB
Vodafone;77803397735;26.3;18:35;7:59;0,033;SBV051521;1484530710;MOB
Markyate;1582405100;13.5;18:36;1:16;0,033;SBV011801;1535632183;NAT
;1708782731;17.5;18:36;19:59;0,05;SBV010901;8009806000;FRE
;1773827608;31.3;18:36;2:07;0,147;SBV022713;800833481;FRE
;1977679337;30.5;18:36;10:59;0,04;SBV022714;800243093;FRE
;1215882204;22.5;18:37;1:03;0,072;SBV022714;800252099;FRE
;1513565034;2.5;18:37;9:59;0,039;SBV022714;800243189;FRE
;1516511097;2.5;18:37;1:21;0,093;SBV022714;800243088;FRE
Southend On S;1702367645;2.5;18:37;9:59;0,031;110343;1702520063;LOC
Southend On S;1702526235;9.5;18:37;17:59;0,032;110343;1702520063;LOC
;1708456444;2.5;18:37;10:24;0,722;SBV010901;8009806000;FRE
;1772517077;11.5;18:37;1:03;0,072;SBV010901;8009806000;FRE
;1782414829;11.5;18:37;1:56;0,134;SBV022714;800252099;FRE
;1865395990;11.5;18:37;8:59;0,01;SBV022714;800252099;FRE
;1908214700;15.5;18:37;1:59;0,03;SBV022714;800243189;FRE
;1235816087;6.5;18:38;1:09;0,079;SBV022714;800243088;FRE
;1244550493;13.5;18:38;4:37;0,32;SBV022714;800243093;FRE
;1283517145;27.4;18:38;10:59;0,04;SBV022713;800833481;FRE
Maldon;1621816581;18.5;18:38;9:59;0,033;21827;1787227570;NAT
;1625503735;11.5;18:38;1:51;0,128;SBV022714;800252099;FRE
Southend On S;1702526235;2.5;18:38;1:23;0,043;110343;1702520063;LOC
Workington;1900326222;14.5;18:38;20:34;0,448;SBV051521;1484530710;NAT
Leeds;1132751061;24.5;18:39;21:59;0,037;8822;1332553049;NAT
Lancaster;1524843818;17.5;18:39;10:59;0,033;332833;1440730295;NAT
;1842755490;31.5;18:39;7:59;0,037;SBV010901;8009806000;FRE
;1865430676;23.5;18:39;23:59;0,055;SBV022714;800252099;FRE
;1158549783;23.5;18:40;1:59;0,057;SBV022714;800252358;FRE
;1283224950;11.5;18:40;1:22;0,094;SBV022714;800243093;FRE
;1494786502;30.5;18:40;11:59;0,041;SBV022714;800243189;FRE
;1553769499;3.5;18:40;18:59;0,049;SBV010901;8009806000;FRE
Southend On S;1702433229;2.5;18:40;6:08;0,087;110343;1702520063;LOC
Saffron Walde;1799550406;7.5;18:40;1:26;0,043;332833;1440730295;LOC
;1384637433;23.5;18:41;1:39;0,114;SBV022714;800243088;FRE
Huddersfield;1484658499;26.3;18:41;7:53;0,109;SBV051521;1484530710;LOC
;1953881403;22.5;18:41;4:55;0,341;SBV010901;8009806000;FRE
London;2072285129;25.5;18:41;16:33;0,125;69553;2086824109;LOC
;1162780397;31.5;18:42;7:42;0,535;SBV010901;8009806000;FRE
;1244405223;19.5;18:42;1:45;0,121;SBV022714;800252099;FRE
;1283740488;25.5;18:42;2:59;0,031;SBV022714;800243225;FRE
;1422882808;25.5;18:42;19:59;0,05;SBV022714;800252099;FRE
;1708222337;23.5;18:42;13:20;0,926;SBV010901;8009806000;FRE
;1213552516;20.5;18:43;1:31;0,105;SBV022714;800243093;FRE
Saffron Walde;1799550406;24.5;18:43;7:26;0,1;332833;1440730295;LOC
Nottingham;1159580765;20.5;18:44;7:59;0,031;332833;1440730295;NAT
Nottingham;1159580765;20.5;18:44;8:59;0,031;332833;1440730295;NAT
Cellnet;7860317768;4.4;18:44;2:59;0,156;20948;1670517410;MOB
;1235816087;6.5;18:45;19:59;0,023;SBV022714;800252358;FRE
;1322410071;26.5;18:45;1:09;0,079;SBV022714;800243189;FRE
;1612830079;15.5;18:45;19:59;0,05;SBV022714;800252099;FRE
London;2083681544;11.5;18:45;3:49;0,028;308;2074316125;LOC
Cellnet;7860317768;23.3;18:45;2:59;0,037;20948;1670517410;MOB
One-2-One;7944958635;30.4;18:45;7:59;0,047;20948;1670517410;MOB
Orange;7974709906;20.5;18:45;21:59;0,049;332833;1440730295;MOB
;7980555182;9.5;18:45;1:45;0,121;SBV022714;800243189;FRE
Reading;1189835101;20.5;18:46;9:59;0,031;217654;1189831526;LOC
;1514231251;12.5;18:46;14:59;0,017;SBV022714;800243088;FRE
;7769633441;24.5;18:46;1:25;0,098;SBV022714;800252099;FRE
;7779395069;15.5;18:46;8:59;0,038;SBV022714;800243088;FRE
Racal (groupe;7785903317;1.5;18:46;11:59;0,025;308;2074316125;MOB
Cellnet;7860317768;30.4;18:46;1:15;0,216;20948;1670517410;MOB
Orange;7968443648;21.5;18:46;12:59;0,106;332833;1440730295;MOB
;1224825695;31.5;18:47;11:59;0,041;SBV010901;8009806000;FRE
;7779395069;15.5;18:47;20:59;0,024;SBV022714;800243093;FRE
Cellnet;7860317768;21.3;18:47;5:59;0,044;20948;1670517410;MOB
;1132632276;16.5;18:48;4:26;0,308;SBV010901;8009806000;FRE
;1226341934;3.5;18:48;10:59;0,012;SBV033001;8009806014;FRE
;1505331774;4.5;18:48;8:59;0,038;SBV010901;8009806000;FRE
;1516324836;10.5;18:48;1:57;0,135;SBV022714;800243189;FRE
;1625503735;5.5;18:48;1:21;0,093;SBV022714;800252099;FRE
;1924460798;18.5;18:48;1:34;0,108;SBV022714;800252048;FRE
;1926771683;23.5;18:48;2:29;0,172;SBV022714;800252048;FRE
Leeds;1132828195;16.5;18:49;6:59;0,032;332833;1440730295;NAT
;1252678152;9.5;18:49;6:06;0,423;SBV010901;8009806000;FRE
Lancaster;1524843818;16.5;18:49;11:59;0,034;332833;1440730295;NAT
;1606836526;26.5;18:49;2:31;0,174;SBV022714;800252048;FRE
;2084453554;8.5;18:49;11:54;0,827;SBV010901;8009806000;FRE
Orange;7790236746;30.5;18:49;5:32;0,753;217654;1189831526;MOB
Orange;7790713664;30.4;18:49;2:02;0,296;20948;1670517410;MOB
;7813435719;15.5;18:49;7:59;0,009;SBV022713;800833481;FRE
;7971867003;10.4;18:49;3:18;0,229;SBV022713;800833481;FRE
Reading;1189836589;7.5;18:50;20:59;0,037;217654;1189831526;LOC
Huddersfield;1484606792;26.4;18:50;1:03;0,031;SBV051521;1484530710;LOC
;1515310569;10.5;18:50;1:11;0,082;SBV022714;800243189;FRE
;1614288628;31.5;18:50;13:59;0,016;SBV022714;800252099;FRE
;1616100452;20.5;18:50;18:59;0,049;SBV022714;800252099;FRE
Cellnet;7740336234;26.3;18:50;23:59;0,116;SBV051521;1484530710;MOB
;7813435719;15.5;18:50;1:03;0,072;SBV022713;800833481;FRE
;1162227989;21.5;18:51;1:38;0,113;SBV022714;800252099;FRE
Falmouth;1326221365;25.5;18:51;19:13;0,42;SBV011801;1535632183;NAT
;1344429557;3.5;18:51;1:43;0,119;SBV022714;800243088;FRE
Cellnet;7860317768;21.3;18:51;2:13;0,36;20948;1670517410;MOB
Orange;7974709906;21.5;18:51;7:59;0,046;332833;1440730295;MOB
Turkey;9,03E+11;18.5;18:51;20:59;0,122;SBV100301;1245360786;INT
Reading;1189832360;7.5;18:52;1:30;0,045;217654;1189831526;LOC
;1273248844;4.5;18:52;21:59;0,053;SBV010901;8009806000;FRE
;1332670793;31.5;18:53;2:58;0,206;SBV022714;800252099;FRE
;1625873777;24.5;18:53;14:59;0,045;SBV022714;800252099;FRE
;7811319422;22.5;18:53;2:25;0,167;SBV022714;800252099;FRE
Orange;7974709906;21.5;18:53;10:17;1,304;332833;1440730295;MOB
Orange;7974709906;21.5;18:53;7:59;0,046;332833;1440730295;MOB
;1142399977;27.5;18:54;3:59;0,004;SBV022714;800252358;FRE
;1332348154;29.5;18:54;1:59;0,03;SBV022713;800833481;FRE
;1516306831;15.5;18:54;10:59;0,04;SBV022714;800252048;FRE
;1709526680;16.5;18:54;10:30;0,729;SBV010901;8009806000;FRE
Saffron Walde;1799550406;16.5;18:54;19:59;0,218;332833;1440730295;LOC
Turkey;9,03E+11;18.5;18:54;21:39;7,594;SBV100301;1245360786;INT
;1604821527;11.5;18:55;2:38;0,183;SBV022714;800252099;FRE
Manchester;1612247719;18.5;18:55;21:59;0,025;308;2074316125;NAT
Manchester;1617214083;2.5;18:55;5:20;0,107;308;2074316125;NAT
Maldon;1621816581;6.5;18:55;11:04;0,161;21827;1787227570;NAT
;7966425646;1.4;18:55;2:59;0,059;SBV022713;800833481;FRE
;1352720200;31.5;18:56;8:59;0,01;SBV022714;800252358;FRE
Cellnet;78603177688;21.3;18:56;4:07;0,643;20948;1670517410;MOB
;1142819299;21.4;18:57;1:11;0,082;SBV022713;800393606;FRE
Reading;1189571060;6.5;18:57;3:37;0,054;217654;1189831526;LOC
;1535665616;16.5;18:57;1:49;0,126;SBV022714;800243189;FRE
;1423862278;14.5;18:58;1:12;0,083;SBV022714;800252099;FRE
;1773827608;2.3;18:58;3:05;0,214;SBV022713;800833481;FRE
Vodafone;7733033572;23.5;18:58;16:59;0,116;217654;1189831526;MOB
Reading;1189571060;3.5;18:59;2:59;0,038;217654;1189831526;LOC
;1273248844;9.5;18:59;12:59;0,042;SBV010901;8009806000;FRE
;1452525396;4.5;18:59;13:59;0,016;SBV022714;800252048;FRE
;1536760933;8.5;18:59;2:03;0,142;SBV022714;800252358;FRE
Cellnet;7850767450;21.5;18:59;3:11;0,299;69553;2086824109;MOB
One-2-One;7939178986;24.5;18:59;9:59;0,105;217654;1189831526;MOB
;7971867003;10.4;18:59;4:09;0,288;SBV022713;800833481;FRE
Lancaster;1524751196;10.5;19:00;12:42;0,286;332833;1440730295;NAT
;1543459262;21.5;19:00;2:59;0,059;SBV022714;800243189;FRE
;1827894141;10.5;19:00;1:58;0,136;SBV010901;8009806000;FRE
;2476638305;4.5;19:00;1:59;0,03;SBV022714;800252099;FRE
Reading;1189571060;3.5;19:01;19:58;0,231;217654;1189831526;LOC
Reading;1189744751;2.5;19:01;4:59;0,03;217654;1189831526;LOC
;1376331476;9.5;19:01;7:41;0,533;SBV010901;8009806000;FRE
;1384401607;15.5;19:01;2:44;0,189;SBV022714;800243189;FRE
;1553769499;13.5;19:01;11:25;0,793;SBV010901;8009806000;FRE
Reading;1189503072;23.5;19:02;1:14;0,042;217654;1189831526;LOC
Reading;1189701368;2.5;19:02;2:59;0,03;217654;1189831526;LOC
;1332767657;13.3;19:02;18:59;0,049;SBV022713;800833481;FRE
Saffron Walde;1799550406;11.5;19:02;10:36;0,13;332833;1440730295;LOC
;1869233083;12.5;19:02;2:57;0,205;SBV022714;800243189;FRE
;2085014157;30.5;19:02;1:41;0,116;SBV010901;8009806000;FRE
Reading;1189832360;2.5;19:03;5:16;0,083;217654;1189831526;LOC
;1214292110;23.5;19:03;1:17;0,089;SBV022714;800252048;FRE
London;2083681544;31.5;19:03;7:32;0,056;308;2074316125;LOC
London;2084552784;2.5;19:03;1:16;0,025;308;2074316125;LOC
;2088068986;30.5;19:04;21:21;1,483;SBV010901;8009806000;FRE
Cellnet;7710114446;30.4;19:04;22:59;0,066;SBV051521;1484530710;MOB
BT (national;8706075085;9.5;19:04;5:59;0,041;217654;1189831526;Iol
;1132676168;10.5;19:05;2:25;0,167;SBV010901;8009806000;FRE
;1977791603;2.5;19:05;3:25;0,237;SBV022714;800252048;FRE
Cellnet;7860317768;26.4;19:05;1:06;0,193;20948;1670517410;MOB
;7974930027;9.5;19:05;19:59;0,05;SBV010901;8009806000;FRE
;1142257748;25.5;19:06;1:03;0,072;SBV022714;800243088;FRE
Reading;1189714703;23.5;19:06;7:59;0,031;217654;1189831526;LOC
Macclesfield;1625616334;3.5;19:06;31:44:00;0,669;8822;1332553049;NAT
;1704225798;13.5;19:06;2:52;0,199;SBV022714;800243088;FRE
Orange;7790236746;20.5;19:06;1:18;0,103;217654;1189831526;MOB
Orange;7974709906;4.5;19:06;21:59;0,075;332833;1440730295;MOB
;1332700384;3.4;19:07;8:59;0,01;SBV022713;800833481;FRE
;1332720245;28.5;19:07;2:59;0,003;SBV022714;800252099;FRE
;1514235324;15.5;19:07;4:59;0,033;SBV010901;8009806000;FRE
;7813435719;15.5;19:07;18:59;0,022;SBV022713;800833481;FRE
;7956121167;1.5;19:07;12:59;0,042;SBV022714;800243088;FRE
Bt(national R;8705550440;9.5;19:07;13:42;0,352;217654;1189831526;Iol
;1132168303;23.5;19:08;1:55;0,133;SBV022714;800243093;FRE
Reading;1189586331;23.5;19:08;15:59;0,032;217654;1189831526;LOC
;1782750859;23.5;19:08;19:59;0,05;SBV022714;800252048;FRE
Reading;1189701368;2.5;19:09;70:52:00;0,744;217654;1189831526;LOC
Aberdeen;1224680432;17.5;19:09;7:59;0,031;252516;1224681562;LOC
;1937574707;16.5;19:09;3:15;0,225;SBV022714;800252099;FRE
;7751433159;15.5;19:09;8:59;0,01;SBV022714;800243088;FRE
Leicester;1162375652;31.5;19:10;3:59;0,047;8822;1332553049;NAT
Ipswich;1473236221;20.4;19:10;6:56;0,098;SBV061205;1473687679;LOC
;1512800266;26.5;19:10;23:59;0,027;SBV022714;800252099;FRE
;1516084050;12.5;19:10;19:59;0,023;SBV022714;800243088;FRE
;7949843774;6.5;19:10;4:25;0,306;SBV022714;800243088;FRE
;7970202591;20.5;19:10;19:59;0,05;SBV022714;800243088;FRE
;1142720070;31.3;19:11;0:59;0,001;SBV022713;800833481;FRE
;1438243458;10.5;19:11;8:59;0,066;SBV022714;800243189;FRE
;1514246243;3.5;19:11;19:59;0,05;SBV022714;800252099;FRE
Reading;1189503072;15.5;19:12;14:59;0,036;217654;1189831526;LOC
Reading;1189832878;7.5;19:12;14:59;0,036;217654;1189831526;LOC
Stoke-On-Tren;1782621160;27.5;19:12;17:09;0,204;8822;1332553049;NAT
Saffron Walde;1799550406;29.5;19:12;9:02;0,115;332833;1440730295;LOC
Reading;1189832360;7.5;19:13;1:27;0,044;217654;1189831526;LOC
Saffron Walde;1799550406;10.5;19:13;5:04;0,077;332833;1440730295;LOC
;7779412063;9.5;19:13;1:29;0,103;SBV010901;8009806000;FRE
Reading;1189503072;20.5;19:14;11:59;0,034;217654;1189831526;LOC
;1302822098;19.5;19:14;1:08;0,078;SBV022714;800252099;FRE
;2476618949;1.5;19:14;21:59;0,025;SBV022714;800252099;FRE
;7966211650;15.5;19:14;1:59;0,03;SBV022714;800243189;FRE
;1214292110;23.5;19:15;3:15;0,225;SBV022714;800252048;FRE
;1283791554;22.5;19:15;2:07;0,147;SBV022714;800252099;FRE
;1335370575;6.5;19:15;16:59;0,019;SBV022714;800252048;FRE
;1494581945;10.5;19:15;1:00;0,069;SBV022714;800252048;FRE
Lancaster;1524751196;4.5;19:15;13:36;0,304;332833;1440730295;NAT
Saffron Walde;1799550406;1.5;19:15;12:44;0,15;332833;1440730295;LOC
London;2083681544;31.5;19:15;1:11;0,025;308;2074316125;LOC
;1216808553;21.5;19:16;1:12;0,083;SBV022714;800252358;FRE
;1746767902;10.5;19:16;0:59;0,028;SBV022714;800243088;FRE
London;2085675137;7.5;19:16;7:59;0,035;800041177;2074830953;LOC
Huddersfield;1484326628;26.4;19:17;10:59;0,022;SBV051521;1484530710;LOC
;1616125234;9.5;19:17;2:14;0,155;SBV022714;800252099;FRE
;1704225798;13.5;19:17;14:59;0,017;SBV022714;800243088;FRE
;1926851053;7.5;19:17;17:59;0,02;SBV022714;800243088;FRE
;7989448812;14.5;19:17;8:59;0,01;SBV022714;800252099;FRE
Reading;1189712549;7.5;19:18;15:59;0,036;217654;1189831526;LOC
Reading;1189744323;20.5;19:18;1:59;0,035;217654;1189831526;LOC
;1212581406;17.5;19:18;3:12;0,222;SBV022714;800252358;FRE
;1438243458;10.5;19:18;1:20;0,092;SBV022714;800243189;FRE
Rotherham;1709326628;26.4;19:18;1:00;0,04;SBV051521;1484530710;NAT
Reading;1189714703;20.5;19:19;0:59;0,032;217654;1189831526;LOC
Ipswich;1473411291;9.4;19:19;15:59;0,027;SBV061205;1473687679;LOC
;1527404980;4.5;19:19;3:05;0,214;SBV022714;800252048;FRE
Saffron Walde;1799550406;14.5;19:19;12:37;0,149;332833;1440730295;LOC
;1977695220;13.5;19:19;15:59;0,018;SBV022714;800243093;FRE
;1215808300;31.5;19:20;16:59;0,019;SBV022714;800243088;FRE
;1132591071;3.5;19:21;1:52;0,129;SBV022714;800243189;FRE
Saffron Walde;1799550406;26.5;19:21;8:02;0,081;332833;1440730295;LOC
London;2072285129;25.5;19:21;3:55;0,029;69553;2086824109;LOC
;1226762978;19.5;19:22;22:59;0,054;SBV022714;800252048;FRE
;1865794230;7.5;19:22;18:59;0,022;SBV022714;800252099;FRE
;1273248844;3.5;19:23;0:59;0,028;SBV010901;8009806000;FRE
Fareham;1489573445;2.5;19:23;14:31;0,322;332833;1440730295;NAT
Vodafone;7899892695;30.5;19:23;4:59;0,135;800041177;2074830953;MOB
Colchester;1206841084;9.4;19:24;1:02;0,031;SBV061205;1473687679;LOC
;1302327978;15.5;19:24;22:59;0,026;SBV033006;8007318540;FRE
;1924492528;19.5;19:24;2:59;0,031;SBV022713;800833481;FRE
;1902659252;4.5;19:25;4:59;0,033;SBV022714;800252099;FRE
London;2088661945;9.5;19:25;0:59;0,025;308;2074316125;LOC
;152768722;31.5;19:26;4:25;0,306;SBV010901;8009806000;FRE
;1132864600;15.5;19:26;12:59;0,042;SBV022714;800243088;FRE
Burton-On-Tre;1283702286;17.5;19:26;2:25;0,052;8822;1332553049;LOC
;1646685660;21.5;19:26;5:18;0,368;SBV010901;8009806000;FRE
Stoke-On-Tren;1782621160;13.5;19:26;5:46;0,088;8822;1332553049;NAT
;1788565810;13.5;19:26;17:59;0,048;SBV022714;800243093;FRE
Vodafone;7880738995;22.5;19:26;1:00;0,155;217654;1189831526;MOB
;7974383154;25.5;19:26;2:16;0,157;SBV022714;800252099;FRE
;1142397101;1.5;19:28;4:59;0,005;SBV022714;800252358;FRE
Nottingham;1159580765;20.5;19:28;9:59;0,031;332833;1440730295;NAT
Southend On S;1702344088;30.5;19:28;12:04;0,144;110343;1702520063;LOC
Orange;7968443648;25.5;19:28;3:59;0,087;332833;1440730295;MOB
;1132813561;2.5;19:29;23:59;0,027;SBV022714;800243088;FRE
Nottingham;1159490924;17.5;19:29;27:21:00;0,288;8822;1332553049;LOC
Southend On S;1702526235;9.5;19:29;4:59;0,03;110343;1702520063;LOC
Nottingham;1159490924;10.5;19:30;17:00;0,19;8822;1332553049;LOC
;1515129906;16.5;19:30;19:59;0,023;SBV022714;800252099;FRE
;7765007545;22.5;19:30;0:59;0,028;SBV022714;800243088;FRE
;1132704859;13.5;19:31;3:12;0,222;SBV022714;800252099;FRE
;1614398292;15.5;19:31;2:29;0,172;SBV022714;800252099;FRE
London;2086413275;23.5;19:31;16:16;0,357;110343;1702520063;NAT
Orange;7968777132;9.4;19:31;3:59;0,111;SBV061205;1473687679;MOB
;1704227139;25.5;19:32;11:59;0,041;SBV022714;800243088;FRE
Templecombe;1963351367;10.5;19:32;9:43;0,222;SBV030610;1243512327;NAT
Tscr (gsm);7802890000;30.4;19:32;2:39;0,34;SBV051521;1484530710;MOB
;1132665222;8.5;19:33;7:59;0,009;SBV022714;800252099;FRE
;1132697251;1.5;19:33;17:59;0,048;SBV022714;800252099;FRE
Lancaster;1524553485;14.5;19:33;5:59;0,032;332833;1440730295;NAT
;1782617336;10.5;19:33;2:25;0,167;SBV022714;800252048;FRE
;7971867003;27.3;19:33;1:27;0,1;SBV022713;800833481;FRE
Jamaica;18769406001;17.5;19:33;10:04;3,976;164439;2089020339;INT
;7799006687;25.5;19:34;2:59;0,207;SBV022714;800243225;FRE
;1617755684;9.5;19:35;0:59;0,056;SBV022714;800243088;FRE
;1977603297;16.5;19:35;3:59;0,032;SBV022714;800243225;FRE
Orange;7968443648;14.5;19:35;1:59;0,083;332833;1440730295;MOB
Saffron Walde;1799550406;26.5;19:36;2:23;0,045;332833;1440730295;LOC
;1922445274;8.5;19:36;2:04;0,143;SBV022714;800252048;FRE
;1234312692;11.5;19:37;1:15;0,086;SBV022714;800252099;FRE
;1695622946;28.5;19:37;2:57;0,205;SBV010901;8009806000;FRE
Ipswich;1473726872;9.4;19:38;4:01;0,065;SBV061205;1473687679;LOC
London;2083480127;13.5;19:38;17:59;0,025;308;2074316125;LOC
;1926511214;21.5;19:39;1:40;0,115;SBV022714;800243088;FRE
;2089520370;23.5;19:39;7:13;0,501;SBV010901;8009806000;FRE
London;2083466533;21.5;19:40;3:58;0,029;308;2074316125;LOC
;7870997215;12.5;19:40;7:59;0,009;SBV022714;800243088;FRE
;1235813893;27.5;19:41;3:59;0,06;SBV022714;800243088;FRE
;1477549169;14.5;19:41;8:59;0,066;SBV022714;800252048;FRE
;1922867972;5.5;19:42;1:59;0,03;SBV022714;800243093;FRE
;1924266210;20.5;19:42;17:59;0,02;SBV022714;800243088;FRE
Leeds;1132828195;18.5;19:43;19:54;0,431;332833;1440730295;NAT
Reading;1189503072;15.5;19:43;9:59;0,031;217654;1189831526;LOC
;1215530455;7.5;19:43;4:25;0,306;SBV022714;800252099;FRE
;1455286122;14.5;19:43;5:59;0,415;SBV010901;8009806000;FRE
;1869324952;26.5;19:43;1:02;0,071;SBV022714;800243189;FRE
;1933401350;12.5;19:43;1:05;0,075;SBV022714;800252048;FRE
Reading;1189701368;3.5;19:44;38:24:00;0,417;217654;1189831526;LOC
;1217705956;14.5;19:44;3:59;0,032;SBV022714;800252099;FRE
;1388745963;2.5;19:44;10:20;0,718;SBV010901;8009806000;FRE
;1422246414;2.5;19:45;1:11;0,082;SBV022714;800252099;FRE
Orange;7970711165;6.5;19:45;2:31;0,135;SBV051521;1484530710;MOB
Orange;7973122956;16.5;19:45;4:59;0,089;110343;1702520063;MOB
;1216893486;14.5;19:46;15:59;0,046;SBV022714;800252099;FRE
London;2076039052;30.5;19:46;3:29;0,026;69553;2086824109;LOC
;7971867003;11.5;19:46;4:26;0,308;SBV022713;800833481;FRE
;182760768;9.5;19:47;3:02;0,21;SBV022714;800252048;FRE
Nottingham;1159580765;7.5;19:47;14:59;0,035;332833;1440730295;NAT
Aberdeen;1224826129;20.5;19:47;5:59;0,033;252516;1224681562;LOC
;1477549169;11.5;19:47;8:59;0,066;SBV022714;800252048;FRE
